track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,genre_id,tempo_normalized,loudness_normalized,mood_score,transition_score,calm,happy,energetic,sad,dark,romantic,focus,hype
4H7MpMZ4p3Cc06B11bcgL7,Jack Savoretti,Days Gone (Original Soundtrack),Soldier's Eyes,50,171760,0,0.666,0.289,7,-12.404,1,0.0317,0.641,8.2e-06,0.109,0.415,109.965,4,acoustic,0,0.3741814121929709,0.6687205367447137,0.352,0.5696339829792282,0.7,0.3,0.2,0.4,0.1,0.3,0.6,0.1
7AKxbxzkxm2ERWrd1ggniO,Ichiko Aoba,Asleep Among Endives,Asleep Among Endives,58,306243,0,0.451,0.0318,0,-19.933,0,0.0421,0.983,0.0532,0.0989,0.148,123.985,4,acoustic,0,0.4399498996115812,0.5214482718150343,0.0899,0.4707993904755385,0.9,0.1,0.0,0.3,0.1,0.2,0.7,0.0
6JAXWoK53LV3hYARf4TzzP,Thomas Daniel,Symphony,Symphony - Acoustic,49,192389,0,0.359,0.208,7,-10.567,1,0.036,0.943,0.0,0.0931,0.105,83.155,3,acoustic,0,0.2484144259095941,0.7046534827768323,0.1565,0.4373559695621421,0.8,0.1,0.1,0.3,0.1,0.2,0.7,0.0
7zCuUs0JXXPIH7GA8tWwii,Boyce Avenue;Fifth Harmony,"Cover Sessions, Vol. 3",When I Was Your Man,52,218472,0,0.403,0.237,7,-10.001,1,0.0391,0.906,0.0,0.111,0.163,144.174,4,acoustic,0,0.534657459703901,0.7157248205308765,0.2,0.5511274267449259,0.6,0.2,0.1,0.4,0.1,0.3,0.5,0.0
5LuSu8fS8PGCH88EDPLYcy,Amber Leigh Irish,Save Your Tears (Acoustic),Save Your Tears - Acoustic,49,177818,0,0.693,0.111,0,-12.356,1,0.0379,0.937,1.47e-06,0.0858,0.247,110.813,4,acoustic,0,0.3781594205617998,0.6696594487803923,0.179,0.5802729564473973,0.7,0.2,0.1,0.3,0.0,0.4,0.6,0.0
4nmjL1mUKOAfAbo9QG9tSE,Gen Hoshino,POP VIRUS,Koi,53,251266,0,0.598,0.819,9,-2.619,1,0.0911,0.00081,0.0,0.218,0.878,158.115,4,acoustic,0,0.6000553543617361,0.8601216673512899,0.8485,0.6860590072376752,0.1,0.8,0.7,0.1,0.0,0.3,0.2,0.6
4A6GiKusHlmrtqCyKAyPg2,Richard Walters,A.M.,July Bones,54,239400,0,0.596,0.27,2,-11.486,1,0.0265,0.785,0.134,0.0647,0.155,100.006,4,acoustic,0,0.3274632690972547,0.6866772294270681,0.2125,0.5367134995081076,0.7,0.1,0.1,0.3,0.1,0.2,0.6,0.0
6y4PDihMDJdFRjhunzpJ6s,Kaiak;Viktoria Tolstoy,Autumn Breeze,Autumn Breeze,50,241413,0,0.589,0.334,7,-10.08,1,0.029,0.832,0.0,0.133,0.208,80.036,4,acoustic,0,0.2337830484303754,0.7141795278054888,0.271,0.5123208587452881,0.7,0.2,0.1,0.3,0.1,0.4,0.6,0.0
45SbQo5bq8f0hNdB70IyFC,Boyce Avenue,Save Your Tears,Save Your Tears,57,216800,0,0.735,0.275,8,-8.994,0,0.0304,0.746,0.0,0.131,0.294,116.004,4,acoustic,0,0.4025106486780627,0.7354224126127183,0.2845,0.6243110204302603,0.6,0.3,0.2,0.4,0.1,0.3,0.5,0.1
4l2fpkIEUWv7G9DNp9M2nr,Bailey Rushlow,You're Still The One (Acoustic),You're Still The One - Acoustic,53,161306,0,0.605,0.168,2,-11.388,1,0.0496,0.887,0.0,0.12,0.398,119.836,4,acoustic,0,0.4204867430994689,0.6885941748332453,0.283,0.5713603059775715,0.7,0.3,0.1,0.2,0.0,0.4,0.6,0.0
1wflx5YklLYToaIbXkrZSq,Kina Grannis,Somebody Loved,Somebody Loved,57,153105,0,0.612,0.107,0,-15.867,1,0.0302,0.936,0.0,0.109,0.637,78.393,4,acoustic,0,0.2260756572157694,0.6009819455039805,0.372,0.47968586757325,0.8,0.6,0.1,0.2,0.0,0.5,0.7,0.0
0RRZxVYjfY3jWT4XiYAW7k,Boyce Avenue,"Cover Sessions, Vol. 4",Rise,49,202167,0,0.568,0.177,2,-11.277,1,0.0374,0.93,0.0,0.0905,0.354,103.822,4,acoustic,0,0.3453643067569849,0.6907654089157521,0.2654999999999999,0.5347099052242457,0.7,0.3,0.1,0.2,0.0,0.3,0.6,0.0
6f9qzNP6elRi8i2NgqGoE5,John Adams,Bohemian Rhapsody (Acoustic),Bohemian Rhapsody - Acoustic,52,173426,0,0.451,0.0665,0,-13.862,0,0.0516,0.967,1.06e-06,0.109,0.349,64.289,4,acoustic,0,0.1599131217983599,0.6402010836609744,0.20775,0.4170380684864447,0.8,0.2,0.0,0.3,0.1,0.2,0.7,0.0
39dhIbeOy13KQlVlLM0m8G,Amber Leigh Irish,As It Was (Acoustic),As It Was - Acoustic,51,144644,0,0.595,0.0477,11,-14.672,1,0.0662,0.923,0.0,0.0909,0.513,118.162,3,acoustic,0,0.4126339294091156,0.6243569430588971,0.28035,0.5439969574893376,0.8,0.4,0.1,0.1,0.0,0.3,0.7,0.0
3m0jiOJfxIqGGsRKMOA2uQ,Canyon City,Wish List,Wish List,46,212760,0,0.307,0.11,1,-15.253,1,0.0388,0.733,6.04e-06,0.111,0.32,201.008,3,acoustic,0,0.8012684592723247,0.6129921952937034,0.215,0.5737535515220094,0.7,0.2,0.1,0.3,0.0,0.2,0.6,0.0
6IiFTtc2ipIXW5HzwFzOjh,Chord Overstreet,Beautiful Disaster,Beautiful Disaster,41,241758,0,0.3,0.27,8,-14.397,0,0.0371,0.9,4.47e-05,0.1,0.214,144.589,4,acoustic,0,0.5366042444598726,0.6297361265966395,0.242,0.488780123685504,0.6,0.2,0.1,0.3,0.1,0.2,0.5,0.0
2JI53ZVCxMucM68UpCtZ5C,Wayne Mack,Fake a smile,Fake a smile,57,169600,0,0.731,0.191,0,-11.359,1,0.122,0.735,0.671,0.131,0.274,149.91,4,acoustic,0,0.5615653087647533,0.6891614341881345,0.2325,0.6605755809842959,0.6,0.2,0.1,0.3,0.1,0.2,0.5,0.0
5NqGfELjcdvRIUuhgZJ34W,Aimyon,Momentary Sixth Sense,Marigold,50,306626,0,0.545,0.745,2,-3.098,1,0.0286,0.0452,0.0,0.0907,0.413,106.094,4,acoustic,0,0.3560223669149793,0.8507521076619133,0.579,0.5839248248589642,0.3,0.5,0.4,0.2,0.1,0.3,0.6,0.2
0Bv0qHGKNiwzDtHzXrjmIn,Sungha Jung,Irony,River Flows In You,42,214466,0,0.356,0.23,6,-16.957,0,0.0519,0.923,0.801,0.112,0.11,129.532,4,acoustic,0,0.4659711406751355,0.579660818027111,0.17,0.4672106529007488,0.7,0.1,0.2,0.3,0.0,0.2,0.6,0.0
7z2DKGAsPPdxOwTzMaVYD4,Tamio Okuda,Bullet Train (Original Motion Picture Soundtrack),Kill Me Pretty,47,160466,0,0.432,0.796,7,-7.262,1,0.0606,0.000153,0.00209,0.266,0.271,141.868,4,acoustic,0,0.5238399039273449,0.7693014885667898,0.5335000000000001,0.5750471308313783,0.1,0.3,0.7,0.2,0.1,0.2,0.4,0.5
2XW4AAjfBQTzp7Oe1tU702,Us The Duo,No Matter Where You Are,No Matter Where You Are,55,178826,0,0.693,0.664,4,-5.852,1,0.0336,0.0309,0.0,0.223,0.436,132.059,4,acoustic,0,0.4778254179723415,0.7968820296148504,0.55,0.6559024825290639,0.2,0.6,0.5,0.1,0.0,0.4,0.3,0.2
7Afr3PKTtlFGHGiXYgnv6P,Ben Rector,The Walking in Between,I Like You,56,138506,0,0.624,0.334,3,-11.89,1,0.0391,0.321,3.27e-06,0.113,0.397,157.92,4,acoustic,0,0.5991406000788094,0.6787747197934393,0.3655,0.6339717732907496,0.2,0.6,0.5,0.1,0.0,0.2,0.3,0.4
5CijCh8uOTWZO9DQpYwAXw,Parachute,Losing Sleep,The Mess I Made,49,230613,0,0.423,0.572,6,-5.109,1,0.0347,0.0158,0.0,0.231,0.17,165.394,4,acoustic,0,0.6342014898767193,0.8114156055004595,0.371,0.6228723651257263,0.2,0.1,0.7,0.3,0.1,0.1,0.3,0.5
6xAjAocTRpKamQlCy50RRQ,Zee Avi,Zee Avi's Nightlight,Dream a Little Dream of Me,50,111842,0,0.555,0.0879,0,-12.141,1,0.0477,0.968,0.0,0.096,0.428,84.174,4,acoustic,0,0.2531946034188355,0.6738649922735364,0.25795,0.4940198652307906,0.8,0.4,0.1,0.2,0.0,0.5,0.7,0.0
0voYwjeuMfvXlF76oesZKu,Joshua Radin,"Here, Right Now","Here, Right Now",56,183213,0,0.496,0.391,10,-9.844,1,0.0311,0.826,0.0126,0.108,0.492,108.868,4,acoustic,0,0.3690353329705589,0.718795845314242,0.4415,0.5279437260949337,0.7,0.4,0.2,0.3,0.1,0.5,0.6,0.1
6xMm545wcSYbhNFB2Jr2EP,Boyce Avenue,Wonderful Tonight,Wonderful Tonight,52,220507,0,0.671,0.299,7,-10.582,1,0.0284,0.753,1.71e-06,0.0975,0.286,95.008,4,acoustic,0,0.3040174131687088,0.7043600727656827,0.2925,0.5597924953114638,0.7,0.3,0.1,0.2,0.0,0.6,0.5,0.0
7pq5vONxrAy8T773nhkiW3,Gabrielle Aplin,English Rain,Salvation,50,248506,0,0.379,0.267,4,-8.981,1,0.0293,0.605,0.00322,0.152,0.229,135.198,4,acoustic,0,0.4925506164036552,0.7356767012890479,0.248,0.535742439230901,0.6,0.2,0.3,0.4,0.1,0.3,0.5,0.1
2dS2710jYUM8gE2V1KC3uG,Jon Bryant,Twenty Something,Wilderness,53,269986,0,0.499,0.209,3,-16.668,1,0.0305,0.882,0.00491,0.088,0.138,82.892,4,acoustic,0,0.2471806803895445,0.585313850908593,0.1735,0.4438315104327126,0.8,0.1,0.1,0.3,0.1,0.2,0.7,0.0
2jcdviEbZPIpwM10JBQNYc,Masaharu Fukuyama,Calling,恋人 (Original Version),33,272773,0,0.649,0.336,7,-12.053,1,0.0299,0.27,0.0,0.137,0.47,71.967,4,acoustic,0,0.1959309853076388,0.6755863310056138,0.403,0.5068391054377509,0.6,0.4,0.2,0.1,0.1,0.7,0.5,0.1
6wVxhM5GJiZCro0xPWox6g,Bailey Pelkman;Randy Rektor,Acoustic Duets,I Just Called To Say I Love You,54,189646,0,0.746,0.257,0,-9.878,1,0.0312,0.772,0.0,0.107,0.348,132.032,4,acoustic,0,0.4776987596870133,0.718130782622303,0.3025,0.6472765141031055,0.6,0.4,0.3,0.2,0.1,0.5,0.4,0.2
7oyFihJppZYPP7o0NfoHnZ,A Great Big World;Christina Aguilera,Particles,Fall on Me,50,262820,0,0.393,0.268,9,-6.741,1,0.0385,0.697,0.0,0.11,0.225,110.456,4,acoustic,0,0.3764847165669037,0.7794925962873853,0.2465,0.5163257709514296,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
2a0WwSvmFdXPTdDMilPA1y,John Frusciante,Shadows Collide With People,Song To Sing When I'm Lonely,54,195213,0,0.629,0.673,6,-4.379,1,0.0262,0.294,0.0109,0.139,0.419,114.243,4,acoustic,0,0.394249713846096,0.8256948927097393,0.546,0.6163148688519451,0.4,0.3,0.5,0.2,0.1,0.3,0.6,0.2
0vxlqUrmgsiyAWOHaAfnSK,Ron Pope,Daylight,A Drop In the Ocean,55,228311,0,0.458,0.363,5,-6.473,1,0.032,0.892,3.79e-06,0.155,0.492,134.252,3,acoustic,0,0.4881128853695607,0.7847348551532578,0.4275,0.5769492468409395,0.6,0.4,0.3,0.3,0.1,0.4,0.5,0.1
78ylzQxu8Ht3gbFq5hI9Vo,Tres Hermanas,Have Yourself a Merry Little Christmas,Have Yourself a Merry Little Christmas,32,155792,0,0.452,0.268,8,-9.405,1,0.0311,0.961,2.85e-05,0.119,0.265,66.805,4,acoustic,0,0.1717157975719137,0.7273829783072198,0.2665,0.4503662586263778,0.8,0.3,0.1,0.4,0.1,0.5,0.6,0.0
1BZnc6VaggPnrQyjem5Dpf,Masaharu Fukuyama,Message/今 このひとときが 遠い夢のように,Message (Original Version),33,256506,0,0.616,0.791,9,-6.246,1,0.0293,0.0599,3.97e-06,0.318,0.589,126.764,4,acoustic,0,0.4529863209051845,0.7891751266553214,0.69,0.6193871491868354,0.2,0.6,0.7,0.1,0.1,0.4,0.3,0.5
2K3jLUSLeHrPMA3nKvP1jT,Matt Johnson,"Acoustic Hits, Vol. 3",Beautiful In White,50,240000,0,0.619,0.278,4,-7.072,1,0.0267,0.836,0.0,0.121,0.233,129.948,4,acoustic,0,0.467922616478712,0.7730180153746845,0.2555,0.6199802106177988,0.6,0.3,0.2,0.2,0.1,0.4,0.5,0.1
674WNL7f5Xo8XxtipzB3ao,The Mayries,#Acoustic #2,Heaven Is a Place on Earth,56,193333,0,0.634,0.176,0,-14.703,1,0.0307,0.931,1.6e-06,0.136,0.335,107.974,4,acoustic,0,0.3648415364119114,0.623750562369188,0.2555,0.5408640329270331,0.7,0.3,0.1,0.2,0.0,0.2,0.6,0.0
73Nw51XTNstlk3Wu1K26cB,Stephen Speaks,No More Doubt,Passenger Seat (Acoustic),63,273066,0,0.549,0.437,7,-8.64,1,0.0313,0.682,1.59e-05,0.224,0.688,153.604,4,acoustic,0,0.5788940386167039,0.7423468888758484,0.5625,0.6234136424975175,0.3,0.6,0.7,0.1,0.0,0.2,0.4,0.5
5OWl1kO0gRlPxmp1wFyIWZ,Eddie Vedder,Into The Wild (Music For The Motion Picture),Guaranteed - Humming Version,48,162309,0,0.292,0.339,7,-13.153,1,0.032,0.923,0.879,0.111,0.343,100.69,4,acoustic,0,0.3306719456589045,0.6540695968546447,0.341,0.425580514171183,0.7,0.2,0.1,0.3,0.1,0.4,0.6,0.0
5QjuTblPokfD03fkfHUuVK,Dave Van Ronk,Folksinger,"Hang Me, Oh Hang Me",54,190106,0,0.504,0.0273,2,-21.441,1,0.0415,0.931,1.1e-05,0.109,0.395,120.24,4,acoustic,0,0.4223819263317883,0.4919507853607965,0.21115,0.4727775705641949,0.8,0.2,0.1,0.6,0.1,0.3,0.5,0.0
2oLaalXlOgiJ70CaI992BA,John Frusciante;Josh Klinghoffer,A Sphere in the Heart of Silence,The Afterglow,31,319320,0,0.636,0.869,6,-5.095,0,0.0284,0.129,0.0554,0.272,0.369,124.183,4,acoustic,0,0.4408787270373219,0.8116894548441993,0.619,0.6295227272938404,0.2,0.4,0.7,0.1,0.0,0.3,0.5,0.2
0rQ146AWbwiDC1DheKXJxm,Frank Turner,West Coast vs. Wessex,Eat the Meek,31,237093,0,0.486,0.913,5,-6.416,1,0.0616,2.45e-05,0.289,0.225,0.334,136.073,4,acoustic,0,0.4966552830578124,0.7858498131956261,0.6235,0.5895016987511461,0.1,0.4,0.8,0.1,0.1,0.1,0.2,0.6
5ZUObJNpVt2l9GogUSfALc,Joy Williams,Front Porch,The Trouble with Wanting,60,235586,0,0.396,0.198,2,-9.096,1,0.031,0.912,0.0,0.0972,0.19,138.624,3,acoustic,0,0.5086221454975324,0.7334272245369012,0.194,0.5460164566781446,0.6,0.2,0.3,0.3,0.1,0.2,0.4,0.1
1jyddn36UN4tVsJGtaJfem,Ray LaMontagne,Gossip In The Grain,You Are the Best Thing,67,231840,0,0.578,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,4,acoustic,0,0.6585902463738201,0.816051483676623,0.806,0.6842139100168144,0.1,0.7,0.6,0.1,0.0,0.5,0.2,0.3
73JI06Eznb1N22KHpo3HL7,Mischief Brew,Bacchanal 'N' Philadelphia,Boycott Me!,33,163666,0,0.684,0.509,4,-7.608,1,0.0334,0.571,0.0,0.402,0.69,132.297,4,acoustic,0,0.4789418873022723,0.7625334976429395,0.5994999999999999,0.6418251283150705,0.2,0.6,0.5,0.1,0.1,0.3,0.4,0.3
0YG5wOXVpvNUyPihvr1zsa,Days N Daze;Freddie Boatright,Crustfall,To Risk to Live,32,122026,1,0.623,0.567,10,-7.779,1,0.037,0.831,6.44e-06,0.104,0.929,129.949,4,acoustic,0,0.4679273075263168,0.7591886235158343,0.748,0.6167053103473837,0.2,0.8,0.6,0.1,0.0,0.3,0.3,0.4
0wKt65XM5Wit3QH7lZtESU,The Bridge City Sinners,Unholy Hymns,"The Legend of Olog-hai, Pt. 1",31,165799,0,0.228,0.574,4,-7.959,0,0.0421,0.517,0.00148,0.128,0.389,182.379,4,acoustic,0,0.7138789334434165,0.7556677033820395,0.4815,0.5658488789418187,0.1,0.2,0.7,0.3,0.6,0.1,0.2,0.5
6339iq4yAm87arKgnNc922,Zee Avi,Acoustic Christmas Campfire,No Christmas For Me,0,160666,0,0.809,0.313,9,-12.182,1,0.0428,0.876,0.0,0.112,0.35,114.955,4,acoustic,0,0.3975897397406788,0.6730630049097275,0.3315,0.6265509148834688,0.6,0.4,0.2,0.3,0.1,0.3,0.7,0.1
7c0YUDcJreOv1OoBGf1KdH,Highland Peak,Graveyard,Graveyard - Acoustic,45,254296,0,0.425,0.249,4,-12.219,0,0.0355,0.87,0.00175,0.124,0.235,123.632,4,acoustic,0,0.438293959807104,0.6723392602155585,0.242,0.5118777400075541,0.7,0.2,0.1,0.3,0.1,0.3,0.6,0.0
3V0NxWbbUTa3BUAnchm11i,Ichiko Aoba,amuletum bouquet,bouquet,56,256361,0,0.298,0.044,5,-20.176,1,0.035,0.983,0.124,0.101,0.115,85.708,4,acoustic,0,0.2603906704445236,0.5166950296344112,0.0795,0.3583619000263116,0.9,0.1,0.0,0.3,0.1,0.2,0.7,0.0
3c8k1iPo45JM4fKvIfumwh,Aoi Teshima,Highlights from Aoi Works II,こころをこめて,45,297266,0,0.468,0.254,6,-11.839,1,0.0303,0.938,0.000442,0.107,0.242,135.862,4,acoustic,0,0.4956654720132099,0.679772313831348,0.248,0.5478125952815193,0.7,0.2,0.3,0.3,0.1,0.4,0.6,0.1
5oDDFjWMz0KiMmRzWSFfQ6,AcousticTrench,Paradise,Paradise,42,170125,0,0.507,0.191,5,-16.342,1,0.0408,0.99,0.933,0.108,0.221,132.131,4,acoustic,0,0.4781631733998835,0.5916906284842439,0.206,0.5256179339613758,0.7,0.2,0.1,0.3,0.1,0.3,0.6,0.0
5TIXBnwtMYwgC9yc1QjFp7,Parachute,Parachute,Better,46,273026,0,0.515,0.249,8,-10.108,0,0.044,0.793,0.0,0.102,0.213,108.89,5,acoustic,0,0.3691385360178634,0.7136318291180095,0.2309999999999999,0.5325901217119576,0.7,0.3,0.1,0.2,0.0,0.3,0.6,0.0
4GiLKZ6Fd3d5UMJMGuzAA0,Matt Nathanson,American Wedding,Laid,50,182826,0,0.565,0.89,0,-5.481,1,0.0285,0.00537,6.61e-05,0.213,0.744,119.862,4,acoustic,0,0.4206087103371924,0.80413903722395,0.817,0.5965825825203809,0.2,0.7,0.6,0.1,0.0,0.4,0.3,0.2
6cYx8rBh13laBDAzvD7VrH,Lee DeWyze,Oil & Water,Same For You,45,217373,0,0.635,0.433,11,-7.682,0,0.029,0.86,0.43,0.0877,0.489,130.111,4,acoustic,0,0.4686872572382863,0.7610860082546016,0.4609999999999999,0.6215910884976293,0.4,0.5,0.3,0.2,0.1,0.3,0.6,0.1
1jUyxF7NmNXGlZQDVw40O8,Clementine Duo,2U (Acoustic Version),2U - Acoustic Version,56,208102,0,0.657,0.192,10,-13.108,0,0.0365,0.894,0.0,0.157,0.305,130.087,4,acoustic,0,0.4685746720957723,0.6549498268880934,0.2485,0.5935081663279552,0.7,0.3,0.2,0.1,0.0,0.4,0.6,0.1
4G8wt3fUBpgBjI35TBF2eQ,Rachael Yamagata,Elephants...Teeth Sinking Into Heart (Standard Version),Duet,43,241120,0,0.459,0.14,9,-15.482,1,0.0367,0.895,0.00565,0.138,0.146,128.904,4,acoustic,0,0.4630251627793518,0.6085128024568198,0.143,0.5101793217453906,0.7,0.1,0.1,0.4,0.1,0.3,0.5,0.0
4eSOx2FzrVXpKmtssY59LB,Brandon Chase,I'll Say I Do,I'll Say I Do,39,235000,0,0.391,0.31,7,-8.706,1,0.0268,0.614,3.6e-06,0.1,0.295,83.46,4,acoustic,0,0.2498451954290431,0.7410558848267903,0.3025,0.4606336934186112,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
0YhsOegsemgmT7ZHdWheUy,Bailey Jehl,Anyone,Anyone,53,172766,0,0.371,0.208,11,-13.167,1,0.0462,0.912,0.0,0.105,0.309,199.805,4,acoustic,0,0.7956251290038091,0.653795747510905,0.2585,0.606806958838238,0.7,0.2,0.1,0.1,0.0,0.2,0.6,0.0
1WSF2SjtfkV8LjTlF8uCZH,Gabrielle Aplin,English Rain,Start of Time,45,239855,0,0.453,0.461,0,-9.328,0,0.0329,0.165,0.0,0.109,0.0844,106.84,5,acoustic,0,0.3595218884281237,0.7288891496977877,0.2727,0.5138036793753038,0.7,0.1,0.2,0.4,0.1,0.2,0.6,0.0
6pTZ8Oy1xGKGCE4saVScoy,Zack Tabudlo,In The Mood For Love,Give Me Your Forever,32,244800,0,0.627,0.363,8,-8.127,1,0.0291,0.279,0.0,0.0928,0.301,99.905,4,acoustic,0,0.3269894732891749,0.752381511257164,0.3319999999999999,0.568790328182113,0.6,0.4,0.2,0.3,0.1,0.5,0.7,0.1
4efRaNW2VgDf3pjbm8y4tr,Bailey Jehl,Heat Waves,Heat Waves,53,141286,0,0.706,0.248,11,-12.724,1,0.0386,0.879,0.0,0.101,0.401,125.515,4,acoustic,0,0.4471272024468504,0.6624611231735227,0.3245,0.6051961085401244,0.6,0.4,0.2,0.1,0.0,0.3,0.5,0.1
4khjcb6Mpegp1N596VVyf6,Clementine Duo,There She Goes,There She Goes,54,145514,0,0.724,0.28,9,-12.788,1,0.0303,0.755,0.0,0.326,0.527,106.966,4,acoustic,0,0.3601129604263223,0.6612092404592843,0.4035,0.5817740669618688,0.6,0.5,0.2,0.1,0.0,0.4,0.7,0.1
1WiVvolTPvAsVOd64HZi4X,Joshua Hyslop,Wells,Wells,51,223386,0,0.535,0.444,6,-11.212,1,0.0291,0.669,0.0278,0.104,0.217,83.99,4,acoustic,0,0.2523314506595612,0.6920368522974004,0.3305,0.4931227676523206,0.7,0.1,0.2,0.3,0.1,0.2,0.6,0.0
1YnLthg0HOs8YTzgN5hVh2,Kina Grannis;Imaginary Future,God Only Knows,God Only Knows,55,136542,0,0.658,0.125,8,-15.901,1,0.0323,0.877,0.0,0.287,0.507,106.686,4,acoustic,0,0.358799467096992,0.6003168828120415,0.316,0.5390387833030111,0.7,0.4,0.1,0.2,0.0,0.5,0.6,0.0
0N7UyDRbyHe2L63ilYDcRK,Andrew Foy;Renee Foy,Afterglow,Afterglow,33,211358,0,0.711,0.168,0,-16.504,1,0.0367,0.868,1.99e-05,0.114,0.299,109.937,4,acoustic,0,0.3740500628600378,0.5885218003638284,0.2334999999999999,0.5578572877412887,0.7,0.2,0.1,0.3,0.1,0.4,0.6,0.0
5EndcDV7pcbLO4jE2GBZwC,Kurt Cobain,Montage Of Heck: The Home Recordings (Deluxe Soundtrack),Burn The Rain,55,76453,0,0.504,0.415,8,-19.308,0,0.121,0.879,0.494,0.35,0.626,114.263,4,acoustic,0,0.3943435347981911,0.5336736889462669,0.5205,0.477339074581486,0.6,0.5,0.3,0.2,0.1,0.4,0.7,0.1
0MjXRAftpVBuNGYsNV1obJ,Us The Duo,Just Love,Already Mine,46,273126,0,0.309,0.175,8,-11.816,1,0.0331,0.913,6.15e-05,0.118,0.198,155.69,3,acoustic,0,0.5886795639202146,0.6802222091817772,0.1865,0.525967257700664,0.7,0.2,0.3,0.1,0.0,0.3,0.6,0.1
2O16qeSdWeec3Kte6TKW9p,Hanare Gumi,オアシス,きみはぼくのともだち,30,268736,0,0.628,0.027,11,-13.64,0,0.0485,0.944,0.0006,0.0909,0.203,122.007,4,acoustic,0,0.4306710074493836,0.6445435518259882,0.115,0.567738186425124,0.8,0.3,0.1,0.2,0.0,0.4,0.6,0.0
1W5j84OLhShyEIJEwaLzaU,Gabrielle Aplin,Never Be the Same,Never Be the Same,46,205658,0,0.49,0.674,1,-7.276,1,0.0322,0.19,0.000143,0.0634,0.288,122.807,4,acoustic,0,0.4344238455331844,0.7690276392230502,0.481,0.5644838282520782,0.4,0.2,0.5,0.3,0.1,0.2,0.4,0.1
3KAQ4xe2sR6IiltZw8HSA5,Austin Basham,You and Me for Now,All Is Well,60,256680,0,0.316,0.413,11,-12.216,1,0.0334,0.856,0.00245,0.143,0.245,155.69,4,acoustic,0,0.5886795639202146,0.6723979422177884,0.3289999999999999,0.5256925020460009,0.6,0.2,0.3,0.3,0.1,0.2,0.5,0.1
60wxK3idlzc3lykP8cYZ2l,Gabrielle Aplin,Dear Happy,My Mistake,51,265386,0,0.47,0.271,6,-7.636,1,0.0342,0.799,0.0,0.119,0.0943,145.902,4,acoustic,0,0.5427635899649108,0.7619857989554603,0.18265,0.5915831296401236,0.7,0.1,0.2,0.3,0.1,0.2,0.6,0.0
2O7FC4XbIrJ6Ib8bsq0FYC,Us The Duo,Us,Near Or Far,47,219306,0,0.515,0.317,9,-10.286,1,0.0283,0.816,0.0,0.0973,0.512,79.91,4,acoustic,0,0.2331919764321768,0.7101500303190345,0.4145,0.4861140022504037,0.7,0.5,0.2,0.1,0.1,0.4,0.6,0.1
1CYBnHYYbOAsuDCGa0zrw0,Drew Holcomb & The Neighbors,Without a Light,Without a Light,60,142200,0,0.493,0.435,7,-12.334,1,0.0423,0.656,0.000327,0.118,0.485,87.952,4,acoustic,0,0.2709173812695851,0.6700897834634119,0.4599999999999999,0.4780023882443323,0.6,0.4,0.2,0.3,0.1,0.4,0.7,0.1
1ytsxlw6P6gsCc3RrYweyj,Parachute,Wide Awake,Lonely With Me,51,218813,0,0.589,0.809,7,-5.6,1,0.0283,0.0479,0.0,0.116,0.628,87.013,4,acoustic,0,0.2665124875687238,0.8018113178021633,0.7185,0.5524412684569624,0.2,0.6,0.5,0.1,0.0,0.3,0.4,0.1
37bc0lXXN8Udi7IPwL58Hn,Boyce Avenue;Megan Davies;Jaclyn Davies,"Cover Sessions, Vol. 4",Time After Time,60,222250,0,0.313,0.321,8,-8.713,1,0.0352,0.746,0.0,0.0948,0.243,53.845,4,acoustic,0,0.1109198206143395,0.7409189601549204,0.282,0.3882795935897533,0.7,0.2,0.1,0.3,0.1,0.4,0.6,0.0
5IGYPdHMSG4PLXDS9LDPJS,Eastmountainsouth,Eastmountainsouth,So Are You To Me,52,117760,0,0.302,0.0783,2,-14.968,1,0.0325,0.956,9.88e-05,0.12,0.231,140.485,5,acoustic,0,0.5173521850899743,0.6185669855055455,0.15465,0.4793063901985066,0.8,0.2,0.1,0.3,0.1,0.4,0.6,0.0
53iFMaNUXn6Oj8hUIKSO5a,Peter Bradley Adams,A Face Like Mine,My Arms Were Always Around You,54,200800,0,0.643,0.436,1,-12.245,1,0.0273,0.724,0.459,0.11,0.422,91.485,4,acoustic,0,0.2874908524571707,0.6718306828628993,0.429,0.5341071784400233,0.7,0.3,0.2,0.2,0.1,0.4,0.6,0.1
68KCwQ2PNKNT17sEx32DEG,The Civil Wars,Barton Hollow,Dance Me to the End of Love - Bonus,52,185053,0,0.482,0.178,2,-11.141,0,0.0292,0.843,2.46e-06,0.15,0.298,110.128,4,acoustic,0,0.3749460529525453,0.6934256596835084,0.238,0.5167905708786845,0.7,0.2,0.1,0.3,0.1,0.6,0.5,0.0
27wq82gy6a868oA5HNLRGv,Eddie Vedder,Into The Wild (Music For The Motion Picture),Photographs,51,60413,0,0.539,0.353,3,-10.191,1,0.0464,0.571,0.626,0.0877,0.321,54.571,4,acoustic,0,0.1143255211753888,0.7120082937229817,0.3369999999999999,0.4551112716327902,0.7,0.2,0.1,0.4,0.1,0.3,0.6,0.0
